市区町村コード,Level1_Name,Level2_Name,都道府県,市区町村,市区町村詳細,緯度,経度
14207,神奈川県茅ヶ崎市,神奈川県茅ヶ崎市,神奈川県,茅ヶ崎市,NA,35.33386,139.404716
14208,神奈川県逗子市,神奈川県逗子市,神奈川県,逗子市,NA,35.295606,139.580423
14210,神奈川県三浦市,神奈川県三浦市,神奈川県,三浦市,NA,35.144171,139.62077
14211,神奈川県秦野市,神奈川県秦野市,神奈川県,秦野市,NA,35.374736,139.219943
14212,神奈川県厚木市,神奈川県厚木市,神奈川県,厚木市,NA,35.443082,139.362489
14213,神奈川県大和市,神奈川県大和市,神奈川県,大和市,NA,35.487512,139.45795
14214,神奈川県伊勢原市,神奈川県伊勢原市,神奈川県,伊勢原市,NA,35.402969,139.314973
14215,神奈川県海老名市,神奈川県海老名市,神奈川県,海老名市,NA,35.446446,139.390803
14216,神奈川県座間市,神奈川県座間市,神奈川県,座間市,NA,35.488587,139.407673
14217,神奈川県南足柄市,神奈川県南足柄市,神奈川県,南足柄市,NA,35.320715,139.0996
14218,神奈川県綾瀬市,神奈川県綾瀬市,神奈川県,綾瀬市,NA,35.437175,139.426148
14301,神奈川県三浦郡,神奈川県三浦郡葉山町,神奈川県,三浦郡,葉山町,35.272089,139.5862
14321,神奈川県高座郡,神奈川県高座郡寒川町,神奈川県,高座郡,寒川町,35.372956,139.383861
14341,神奈川県中郡,神奈川県中郡大磯町,神奈川県,中郡,大磯町,35.30685,139.311314
14342,神奈川県中郡,神奈川県中郡二宮町,神奈川県,中郡,二宮町,35.299491,139.255402
14361,神奈川県足柄上郡,神奈川県足柄上郡中井町,神奈川県,足柄上郡,中井町,35.330717,139.218774
14362,神奈川県足柄上郡,神奈川県足柄上郡大井町,神奈川県,足柄上郡,大井町,35.326674,139.156577
14363,神奈川県足柄上郡,神奈川県足柄上郡松田町,神奈川県,足柄上郡,松田町,35.348159,139.139375
14364,神奈川県足柄上郡,神奈川県足柄上郡山北町,神奈川県,足柄上郡,山北町,35.360605,139.083831
14366,神奈川県足柄上郡,神奈川県足柄上郡開成町,神奈川県,足柄上郡,開成町,35.336427,139.123183
14382,神奈川県足柄下郡,神奈川県足柄下郡箱根町,神奈川県,足柄下郡,箱根町,35.232355,139.106937
14383,神奈川県足柄下郡,神奈川県足柄下郡真鶴町,神奈川県,足柄下郡,真鶴町,35.158468,139.137119
14384,神奈川県足柄下郡,神奈川県足柄下郡湯河原町,神奈川県,足柄下郡,湯河原町,35.147964,139.108317
14401,神奈川県愛甲郡,神奈川県愛甲郡愛川町,神奈川県,愛甲郡,愛川町,35.528796,139.321717
14402,神奈川県愛甲郡,神奈川県愛甲郡清川村,神奈川県,愛甲郡,清川村,35.482383,139.276382
15101,新潟県新潟市,新潟県新潟市北区,新潟県,新潟市,北区,37.916243,139.218588
15102,新潟県新潟市,新潟県新潟市東区,新潟県,新潟市,東区,37.924871,139.092591
15103,新潟県新潟市,新潟県新潟市中央区,新潟県,新潟市,中央区,37.916367,139.036326
15104,新潟県新潟市,新潟県新潟市江南区,新潟県,新潟市,江南区,37.867646,139.093983
15105,新潟県新潟市,新潟県新潟市秋葉区,新潟県,新潟市,秋葉区,37.788506,139.114631
15106,新潟県新潟市,新潟県新潟市南区,新潟県,新潟市,南区,37.765785,139.019127
15107,新潟県新潟市,新潟県新潟市西区,新潟県,新潟市,西区,37.874223,138.97194
15108,新潟県新潟市,新潟県新潟市西蒲区,新潟県,新潟市,西蒲区,37.760464,138.889284
15202,新潟県長岡市,新潟県長岡市,新潟県,長岡市,NA,37.446265,138.851277
15204,新潟県三条市,新潟県三条市,新潟県,三条市,NA,37.636768000000004,138.961689
15205,新潟県柏崎市,新潟県柏崎市,新潟県,柏崎市,NA,37.3719,138.558984
15206,新潟県新発田市,新潟県新発田市,新潟県,新発田市,NA,37.950886,139.327892
15208,新潟県小千谷市,新潟県小千谷市,新潟県,小千谷市,NA,37.314339,138.7951
15209,新潟県加茂市,新潟県加茂市,新潟県,加茂市,NA,37.666275,139.040198
15210,新潟県十日町市,新潟県十日町市,新潟県,十日町市,NA,37.127582,138.755708
15211,新潟県見附市,新潟県見附市,新潟県,見附市,NA,37.531604,138.912825
15212,新潟県村上市,新潟県村上市,新潟県,村上市,NA,38.223979,139.480021
15213,新潟県燕市,新潟県燕市,新潟県,燕市,NA,37.673152,138.88223
15216,新潟県糸魚川市,新潟県糸魚川市,新潟県,糸魚川市,NA,37.039028,137.862652
15217,新潟県妙高市,新潟県妙高市,新潟県,妙高市,NA,37.025196,138.253473
15218,新潟県五泉市,新潟県五泉市,新潟県,五泉市,NA,37.744536,139.182568
15222,新潟県上越市,新潟県上越市,新潟県,上越市,NA,37.147848,138.23608
15223,新潟県阿賀野市,新潟県阿賀野市,新潟県,阿賀野市,NA,37.834501,139.225983
15224,新潟県佐渡市,新潟県佐渡市,新潟県,佐渡市,NA,38.018353,138.368082
15225,新潟県魚沼市,新潟県魚沼市,新潟県,魚沼市,NA,37.244124,138.924361
15226,新潟県南魚沼市,新潟県南魚沼市,新潟県,南魚沼市,NA,37.161428,138.925448
15227,新潟県胎内市,新潟県胎内市,新潟県,胎内市,NA,38.059711,139.41034200000001
15307,新潟県北蒲原郡,新潟県北蒲原郡聖籠町,新潟県,北蒲原郡,聖籠町,37.974597,139.274336
15342,新潟県西蒲原郡,新潟県西蒲原郡弥彦村,新潟県,西蒲原郡,弥彦村,37.691066,138.855249
15361,新潟県南蒲原郡,新潟県南蒲原郡田上町,新潟県,南蒲原郡,田上町,37.698826,139.057982
15385,新潟県東蒲原郡,新潟県東蒲原郡阿賀町,新潟県,東蒲原郡,阿賀町,37.675485,139.45878
15405,新潟県三島郡,新潟県三島郡出雲崎町,新潟県,三島郡,出雲崎町,37.530707,138.709303
15461,新潟県南魚沼郡,新潟県南魚沼郡湯沢町,新潟県,南魚沼郡,湯沢町,36.934025,138.81744
15482,新潟県中魚沼郡,新潟県中魚沼郡津南町,新潟県,中魚沼郡,津南町,37.014274,138.652622
15504,新潟県刈羽郡,新潟県刈羽郡刈羽村,新潟県,刈羽郡,刈羽村,37.422359,138.622442
15581,新潟県岩船郡,新潟県岩船郡関川村,新潟県,岩船郡,関川村,38.089376,139.564918
15586,新潟県岩船郡,新潟県岩船郡粟島浦村,新潟県,岩船郡,粟島浦村,38.468267,139.254439
16201,富山県富山市,富山県富山市,富山県,富山市,NA,36.695952,137.213677
16202,富山県高岡市,富山県高岡市,富山県,高岡市,NA,36.754096,137.025728
16204,富山県魚津市,富山県魚津市,富山県,魚津市,NA,36.827367,137.409215
16205,富山県氷見市,富山県氷見市,富山県,氷見市,NA,36.855981,136.972849
16206,富山県滑川市,富山県滑川市,富山県,滑川市,NA,36.764378,137.341191
16207,富山県黒部市,富山県黒部市,富山県,黒部市,NA,36.871508,137.44803
16208,富山県砺波市,富山県砺波市,富山県,砺波市,NA,36.647534,136.962009
16209,富山県小矢部市,富山県小矢部市,富山県,小矢部市,NA,36.675575,136.868622
16210,富山県南砺市,富山県南砺市,富山県,南砺市,NA,36.557513,136.875336
16211,富山県射水市,富山県射水市,富山県,射水市,NA,36.782455,137.079614
16321,富山県中新川郡,富山県中新川郡舟橋村,富山県,中新川郡,舟橋村,36.703531,137.307377
16322,富山県中新川郡,富山県中新川郡上市町,富山県,中新川郡,上市町,36.698414,137.36238
16323,富山県中新川郡,富山県中新川郡立山町,富山県,中新川郡,立山町,36.663522,137.313697
16342,富山県下新川郡,富山県下新川郡入善町,富山県,下新川郡,入善町,36.933511,137.502045
16343,富山県下新川郡,富山県下新川郡朝日町,富山県,下新川郡,朝日町,36.94619,137.559943
17201,石川県金沢市,石川県金沢市,石川県,金沢市,NA,36.561325,136.656205
17202,石川県七尾市,石川県七尾市,石川県,七尾市,NA,37.043102,136.967518
17203,石川県小松市,石川県小松市,石川県,小松市,NA,36.408351,136.445571
17204,石川県輪島市,石川県輪島市,石川県,輪島市,NA,37.39059,136.899196
17205,石川県珠洲市,石川県珠洲市,石川県,珠洲市,NA,37.436347,137.260436
17206,石川県加賀市,石川県加賀市,石川県,加賀市,NA,36.302624,136.314627
17207,石川県羽咋市,石川県羽咋市,石川県,羽咋市,NA,36.893599,136.778996
17209,石川県かほく市,石川県かほく市,石川県,かほく市,NA,36.719826,136.706727
17210,石川県白山市,石川県白山市,石川県,白山市,NA,36.514427,136.565892
17211,石川県能美市,石川県能美市,石川県,能美市,NA,36.446941,136.554242
17212,石川県野々市市,石川県野々市市,石川県,野々市市,NA,36.519704,136.609971
17324,石川県能美郡,石川県能美郡川北町,石川県,能美郡,川北町,36.46863,136.542304
17361,石川県河北郡,石川県河北郡津幡町,石川県,河北郡,津幡町,36.668693,136.728442
17365,石川県河北郡,石川県河北郡内灘町,石川県,河北郡,内灘町,36.653494,136.645086
17384,石川県羽咋郡,石川県羽咋郡志賀町,石川県,羽咋郡,志賀町,37.006312,136.77801
17386,石川県羽咋郡,石川県羽咋郡宝達志水町,石川県,羽咋郡,宝達志水町,36.862773,136.797529
17407,石川県鹿島郡,石川県鹿島郡中能登町,石川県,鹿島郡,中能登町,36.988884,136.901832
17461,石川県鳳珠郡,石川県鳳珠郡穴水町,石川県,鳳珠郡,穴水町,37.230995,136.912475
17463,石川県鳳珠郡,石川県鳳珠郡能登町,石川県,鳳珠郡,能登町,37.353216,137.244521
18201,福井県福井市,福井県福井市,福井県,福井市,NA,36.064067,136.219494
18202,福井県敦賀市,福井県敦賀市,福井県,敦賀市,NA,35.645244,136.055441
18204,福井県小浜市,福井県小浜市,福井県,小浜市,NA,35.495593,135.746644
18205,福井県大野市,福井県大野市,福井県,大野市,NA,35.979814,136.487564
18206,福井県勝山市,福井県勝山市,福井県,勝山市,NA,36.060945,136.500584
18207,福井県鯖江市,福井県鯖江市,福井県,鯖江市,NA,35.956553,136.184474
18208,福井県あわら市,福井県あわら市,福井県,あわら市,NA,36.211353,136.229025
18209,福井県越前市,福井県越前市,福井県,越前市,NA,35.903499,136.16878
18210,福井県坂井市,福井県坂井市,福井県,坂井市,NA,36.166925,136.231457
18322,福井県吉田郡,福井県吉田郡永平寺町,福井県,吉田郡,永平寺町,36.092256,136.298706
18382,福井県今立郡,福井県今立郡池田町,福井県,今立郡,池田町,35.890472,136.343907
18404,福井県南条郡,福井県南条郡南越前町,福井県,南条郡,南越前町,35.835164,136.194465
18423,福井県丹生郡,福井県丹生郡越前町,福井県,丹生郡,越前町,35.974208,136.129743
18442,福井県三方郡,福井県三方郡美浜町,福井県,三方郡,美浜町,35.60053,135.940543
18481,福井県大飯郡,福井県大飯郡高浜町,福井県,大飯郡,高浜町,35.490428,135.55099
18483,福井県大飯郡,福井県大飯郡おおい町,福井県,大飯郡,おおい町,35.481166,135.617828
18501,福井県三方上中郡,福井県三方上中郡若狭町,福井県,三方上中郡,若狭町,35.461888,135.857211
19201,山梨県甲府市,山梨県甲府市,山梨県,甲府市,NA,35.66228,138.568202
19202,山梨県富士吉田市,山梨県富士吉田市,山梨県,富士吉田市,NA,35.487497,138.807854
19204,山梨県都留市,山梨県都留市,山梨県,都留市,NA,35.55168,138.905473
19205,山梨県山梨市,山梨県山梨市,山梨県,山梨市,NA,35.693394,138.686914
19206,山梨県大月市,山梨県大月市,山梨県,大月市,NA,35.610485,138.940028
19207,山梨県韮崎市,山梨県韮崎市,山梨県,韮崎市,NA,35.708897,138.446127
19208,山梨県南アルプス市,山梨県南アルプス市,山梨県,南アルプス市,NA,35.608328,138.464966
19209,山梨県北杜市,山梨県北杜市,山梨県,北杜市,NA,35.77653,138.423781
19210,山梨県甲斐市,山梨県甲斐市,山梨県,甲斐市,NA,35.686259,138.487257
19211,山梨県笛吹市,山梨県笛吹市,山梨県,笛吹市,NA,35.64736,138.639786
19212,山梨県上野原市,山梨県上野原市,山梨県,上野原市,NA,35.630259,139.108599
19213,山梨県甲州市,山梨県甲州市,山梨県,甲州市,NA,35.704316,138.729404
19214,山梨県中央市,山梨県中央市,山梨県,中央市,NA,35.599629,138.517272
19346,山梨県西八代郡,山梨県西八代郡市川三郷町,山梨県,西八代郡,市川三郷町,35.565303,138.502369
19364,山梨県南巨摩郡,山梨県南巨摩郡早川町,山梨県,南巨摩郡,早川町,35.412917,138.362759
19365,山梨県南巨摩郡,山梨県南巨摩郡身延町,山梨県,南巨摩郡,身延町,35.467494,138.44246
19366,山梨県南巨摩郡,山梨県南巨摩郡南部町,山梨県,南巨摩郡,南部町,35.242352,138.486109
19368,山梨県南巨摩郡,山梨県南巨摩郡富士川町,山梨県,南巨摩郡,富士川町,35.561156,138.461384
19384,山梨県中巨摩郡,山梨県中巨摩郡昭和町,山梨県,中巨摩郡,昭和町,35.627926,138.535142
19422,山梨県南都留郡,山梨県南都留郡道志村,山梨県,南都留郡,道志村,35.527956,139.033379
19423,山梨県南都留郡,山梨県南都留郡西桂町,山梨県,南都留郡,西桂町,35.524069,138.846891
19424,山梨県南都留郡,山梨県南都留郡忍野村,山梨県,南都留郡,忍野村,35.460098,138.847861
19425,山梨県南都留郡,山梨県南都留郡山中湖村,山梨県,南都留郡,山中湖村,35.410645,138.860917
19429,山梨県南都留郡,山梨県南都留郡鳴沢村,山梨県,南都留郡,鳴沢村,35.481392,138.706362
19430,山梨県南都留郡,山梨県南都留郡富士河口湖町,山梨県,南都留郡,富士河口湖町,35.497314,138.755084
19442,山梨県北都留郡,山梨県北都留郡小菅村,山梨県,北都留郡,小菅村,35.760124,138.940161
19443,山梨県北都留郡,山梨県北都留郡丹波山村,山梨県,北都留郡,丹波山村,35.789712,138.922231
20201,長野県長野市,長野県長野市,長野県,長野市,NA,36.64855,138.194243
20202,長野県松本市,長野県松本市,長野県,松本市,NA,36.238038,137.972034
20203,長野県上田市,長野県上田市,長野県,上田市,NA,36.401912,138.248889
20204,長野県岡谷市,長野県岡谷市,長野県,岡谷市,NA,36.067012,138.049326
20205,長野県飯田市,長野県飯田市,長野県,飯田市,NA,35.514978,137.821447
20206,長野県諏訪市,長野県諏訪市,長野県,諏訪市,NA,36.039142,138.114182
20207,長野県須坂市,長野県須坂市,長野県,須坂市,NA,36.651097,138.307192
20208,長野県小諸市,長野県小諸市,長野県,小諸市,NA,36.327419,138.42588
20209,長野県伊那市,長野県伊那市,長野県,伊那市,NA,35.827481,137.95408
20210,長野県駒ヶ根市,長野県駒ヶ根市,長野県,駒ヶ根市,NA,35.728814,137.933782
20211,長野県中野市,長野県中野市,長野県,中野市,NA,36.742044,138.36945
20212,長野県大町市,長野県大町市,長野県,大町市,NA,36.503018,137.851094
20213,長野県飯山市,長野県飯山市,長野県,飯山市,NA,36.851745,138.365495
20214,長野県茅野市,長野県茅野市,長野県,茅野市,NA,35.995571,138.158893
20215,長野県塩尻市,長野県塩尻市,長野県,塩尻市,NA,36.114972,137.953449
20217,長野県佐久市,長野県佐久市,長野県,佐久市,NA,36.248868,138.476831
20218,長野県千曲市,長野県千曲市,長野県,千曲市,NA,36.533897,138.120108
20219,長野県東御市,長野県東御市,長野県,東御市,NA,36.359477,138.33024700000001
20220,長野県安曇野市,長野県安曇野市,長野県,安曇野市,NA,36.303951,137.905801
20303,長野県南佐久郡,長野県南佐久郡小海町,長野県,南佐久郡,小海町,36.095097,138.483472
20304,長野県南佐久郡,長野県南佐久郡川上村,長野県,南佐久郡,川上村,35.975487,138.578605
20305,長野県南佐久郡,長野県南佐久郡南牧村,長野県,南佐久郡,南牧村,36.020856,138.492091
20306,長野県南佐久郡,長野県南佐久郡南相木村,長野県,南佐久郡,南相木村,36.035985,138.54699
20307,長野県南佐久郡,長野県南佐久郡北相木村,長野県,南佐久郡,北相木村,36.059169,138.550883
20309,長野県南佐久郡,長野県南佐久郡佐久穂町,長野県,南佐久郡,佐久穂町,36.161106,138.483544
